index,Class
47069,HighIncome
44884,LowIncome
46830,HighIncome
37794,LowIncome
41166,LowIncome
28306,LowIncome
41822,LowIncome
11431,LowIncome
11785,LowIncome
4026,LowIncome
27648,LowIncome
130,LowIncome
33439,LowIncome
34908,LowIncome
25578,LowIncome
16332,LowIncome
25420,LowIncome
2132,LowIncome
38978,HighIncome
22565,LowIncome
35675,LowIncome
6505,LowIncome
22120,HighIncome
28963,LowIncome
22265,LowIncome
40109,LowIncome
47073,HighIncome
25537,LowIncome
3750,LowIncome
34340,LowIncome
25354,LowIncome
26772,LowIncome
4169,LowIncome
6242,HighIncome
21036,LowIncome
8298,LowIncome
16799,LowIncome
16551,HighIncome
35937,LowIncome
43569,LowIncome
23800,LowIncome
22535,LowIncome
6302,LowIncome
14177,LowIncome
21232,HighIncome
6716,LowIncome
20710,LowIncome
16738,LowIncome
10259,HighIncome
10925,LowIncome
25954,HighIncome
16477,LowIncome
38011,LowIncome
8227,LowIncome
42113,LowIncome
42707,HighIncome
2909,LowIncome
647,LowIncome
48238,LowIncome
46353,HighIncome
11567,LowIncome
38913,LowIncome
32024,LowIncome
43496,LowIncome
30271,LowIncome
10155,HighIncome
13830,LowIncome
33634,LowIncome
42044,LowIncome
15688,LowIncome
45197,LowIncome
48153,HighIncome
15288,LowIncome
30020,LowIncome
14041,LowIncome
36534,LowIncome
26323,HighIncome
26795,LowIncome
41064,LowIncome
19458,LowIncome
29321,HighIncome
34489,LowIncome
4426,LowIncome
47295,LowIncome
30944,LowIncome
29470,HighIncome
31097,HighIncome
20680,LowIncome
38200,LowIncome
36976,LowIncome
23989,LowIncome
22878,LowIncome
10790,LowIncome
37698,LowIncome
48179,HighIncome
3057,LowIncome
43929,LowIncome
22960,LowIncome
29209,LowIncome
20282,LowIncome
13028,HighIncome
43379,LowIncome
1217,LowIncome
30299,LowIncome
22826,LowIncome
17897,HighIncome
40290,LowIncome
20525,LowIncome
14890,HighIncome
11826,HighIncome
45556,LowIncome
6606,LowIncome
26040,LowIncome
17594,LowIncome
21922,LowIncome
37818,LowIncome
9887,LowIncome
9366,LowIncome
3829,LowIncome
43015,LowIncome
25634,LowIncome
20421,LowIncome
7223,LowIncome
19141,HighIncome
192,LowIncome
24536,HighIncome
37343,LowIncome
2601,LowIncome
26055,HighIncome
48630,LowIncome
28080,HighIncome
20640,HighIncome
20075,LowIncome
11568,HighIncome
18274,LowIncome
41962,LowIncome
2802,LowIncome
129,HighIncome
45215,LowIncome
13491,LowIncome
40201,LowIncome
47172,LowIncome
4762,LowIncome
25735,HighIncome
39214,HighIncome
7828,HighIncome
21051,LowIncome
46558,HighIncome
3320,LowIncome
13208,LowIncome
31834,HighIncome
45467,LowIncome
47830,LowIncome
25158,LowIncome
3551,LowIncome
10273,HighIncome
8431,LowIncome
16113,HighIncome
46159,HighIncome
15128,LowIncome
8146,HighIncome
11691,LowIncome
41514,LowIncome
29786,HighIncome
14745,LowIncome
42691,LowIncome
47023,LowIncome
7395,HighIncome
43825,LowIncome
7952,HighIncome
6494,LowIncome
40042,LowIncome
15971,LowIncome
5017,LowIncome
29309,LowIncome
32200,LowIncome
39756,LowIncome
23530,HighIncome
43224,HighIncome
35385,LowIncome
47669,HighIncome
29845,LowIncome
27175,LowIncome
26845,LowIncome
47158,LowIncome
5514,HighIncome
33007,LowIncome
39339,LowIncome
13859,HighIncome
39117,LowIncome
12113,LowIncome
47080,HighIncome
19080,LowIncome
40989,LowIncome
27471,LowIncome
42261,LowIncome
48231,HighIncome
11792,LowIncome
7918,LowIncome
18518,HighIncome
9810,LowIncome
46514,LowIncome
11607,LowIncome
1998,LowIncome
4229,LowIncome
16964,LowIncome
47450,LowIncome
43692,HighIncome
40983,LowIncome
2505,LowIncome
45958,LowIncome
38892,HighIncome
5163,LowIncome
28272,LowIncome
47990,LowIncome
17054,HighIncome
25658,LowIncome
33673,LowIncome
25197,LowIncome
14211,LowIncome
4321,LowIncome
29823,LowIncome
188,LowIncome
4824,LowIncome
29768,LowIncome
33272,HighIncome
16719,LowIncome
42509,LowIncome
36530,LowIncome
44707,LowIncome
29850,LowIncome
19443,LowIncome
31221,LowIncome
40656,LowIncome
1487,LowIncome
21115,LowIncome
44103,LowIncome
47635,HighIncome
12043,LowIncome
34105,LowIncome
8764,LowIncome
28254,LowIncome
46560,LowIncome
31621,LowIncome
15617,LowIncome
40418,LowIncome
36142,HighIncome
40732,LowIncome
22940,LowIncome
19190,HighIncome
29518,LowIncome
25168,LowIncome
5638,HighIncome
46129,LowIncome
27436,HighIncome
24886,LowIncome
45882,LowIncome
26812,LowIncome
19526,HighIncome
18224,HighIncome
20247,HighIncome
28121,LowIncome
42801,LowIncome
46529,HighIncome
48663,LowIncome
23741,HighIncome
36979,LowIncome
26974,HighIncome
30192,LowIncome
29129,LowIncome
18017,LowIncome
43738,LowIncome
25347,HighIncome
1652,LowIncome
2761,LowIncome
39944,LowIncome
34816,HighIncome
15237,LowIncome
19267,HighIncome
17863,LowIncome
36096,LowIncome
6810,LowIncome
18563,HighIncome
10393,LowIncome
47898,LowIncome
30045,LowIncome
41648,LowIncome
18631,LowIncome
46733,LowIncome
26421,HighIncome
25228,LowIncome
16150,LowIncome
40888,LowIncome
23920,LowIncome
34401,LowIncome
35529,LowIncome
23445,LowIncome
17435,LowIncome
5801,HighIncome
47373,LowIncome
3898,LowIncome
9901,LowIncome
14207,LowIncome
47100,LowIncome
10455,LowIncome
25086,LowIncome
35049,LowIncome
5317,LowIncome
22286,HighIncome
44199,LowIncome
17166,LowIncome
9302,LowIncome
12910,LowIncome
42320,LowIncome
23179,LowIncome
22386,HighIncome
33325,LowIncome
32969,LowIncome
5229,LowIncome
32146,LowIncome
19420,LowIncome
43918,HighIncome
13100,LowIncome
26338,LowIncome
44093,LowIncome
27001,LowIncome
13061,HighIncome
2400,LowIncome
12859,LowIncome
24567,LowIncome
16961,LowIncome
7786,LowIncome
20415,LowIncome
40134,HighIncome
42818,LowIncome
801,LowIncome
7390,LowIncome
34191,LowIncome
22329,LowIncome
31369,LowIncome
23605,LowIncome
39685,HighIncome
25925,LowIncome
36019,LowIncome
23966,LowIncome
22359,LowIncome
10061,HighIncome
33359,LowIncome
7387,HighIncome
3710,LowIncome
45244,HighIncome
14946,LowIncome
33288,LowIncome
16983,LowIncome
3286,LowIncome
20850,LowIncome
11138,LowIncome
13466,LowIncome
10398,LowIncome
42335,LowIncome
7321,LowIncome
37510,LowIncome
1722,LowIncome
4345,LowIncome
11810,LowIncome
33456,LowIncome
11588,HighIncome
22300,LowIncome
33123,LowIncome
21048,LowIncome
6472,LowIncome
29649,LowIncome
18055,HighIncome
462,LowIncome
28107,HighIncome
15342,LowIncome
33633,LowIncome
17553,LowIncome
28781,LowIncome
17522,LowIncome
21766,LowIncome
43643,LowIncome
18417,LowIncome
25921,LowIncome
16132,LowIncome
25861,LowIncome
5516,LowIncome
37898,LowIncome
4719,HighIncome
29051,HighIncome
31735,LowIncome
42472,LowIncome
4213,LowIncome
26493,HighIncome
30856,LowIncome
22633,HighIncome
21173,LowIncome
37122,LowIncome
19262,LowIncome
35988,HighIncome
45027,HighIncome
15329,LowIncome
6644,LowIncome
30403,LowIncome
35332,LowIncome
38669,HighIncome
36844,HighIncome
33864,LowIncome
7658,LowIncome
42154,LowIncome
18454,LowIncome
12902,LowIncome
29312,LowIncome
14763,LowIncome
11210,LowIncome
7602,LowIncome
35025,LowIncome
41170,LowIncome
12922,LowIncome
2046,LowIncome
13,LowIncome
2658,LowIncome
25877,LowIncome
22612,HighIncome
21796,LowIncome
24423,LowIncome
42862,HighIncome
16417,LowIncome
11811,LowIncome
23187,HighIncome
24640,HighIncome
46586,LowIncome
32004,LowIncome
11143,HighIncome
15859,LowIncome
37677,LowIncome
14854,LowIncome
6564,HighIncome
35475,LowIncome
21295,HighIncome
38997,HighIncome
48018,LowIncome
31573,LowIncome
1883,LowIncome
37329,LowIncome
10304,LowIncome
41646,LowIncome
46839,LowIncome
20154,LowIncome
18983,LowIncome
40208,LowIncome
45671,LowIncome
17184,LowIncome
16512,LowIncome
38267,HighIncome
11828,LowIncome
22157,HighIncome
9445,HighIncome
27550,LowIncome
13646,LowIncome
43181,LowIncome
15411,LowIncome
34245,LowIncome
41549,LowIncome
37828,LowIncome
16692,LowIncome
19083,LowIncome
35351,LowIncome
8886,LowIncome
3049,LowIncome
3128,LowIncome
48730,HighIncome
29764,HighIncome
14125,LowIncome
17776,HighIncome
35342,LowIncome
46523,LowIncome
15686,LowIncome
21031,HighIncome
16201,LowIncome
11416,HighIncome
17384,LowIncome
24186,LowIncome
47897,LowIncome
20535,LowIncome
34697,LowIncome
32332,LowIncome
25808,LowIncome
38709,HighIncome
14574,LowIncome
19110,HighIncome
7388,LowIncome
14355,LowIncome
45855,LowIncome
940,LowIncome
27205,LowIncome
33760,LowIncome
16178,LowIncome
1978,HighIncome
28843,LowIncome
24729,HighIncome
24490,HighIncome
42444,LowIncome
37421,LowIncome
31733,LowIncome
8709,LowIncome
9065,LowIncome
26735,LowIncome
37358,HighIncome
47166,HighIncome
8390,LowIncome
35522,LowIncome
27481,HighIncome
23197,LowIncome
14066,HighIncome
22424,HighIncome
39010,LowIncome
24879,LowIncome
3954,LowIncome
14449,LowIncome
42499,LowIncome
19510,LowIncome
7796,HighIncome
31265,LowIncome
4724,LowIncome
22556,LowIncome
48712,LowIncome
17721,LowIncome
26869,LowIncome
2853,LowIncome
30146,LowIncome
22273,LowIncome
5541,LowIncome
22174,LowIncome
29774,LowIncome
17664,LowIncome
23910,HighIncome
20750,LowIncome
25179,LowIncome
15891,HighIncome
10922,HighIncome
32600,LowIncome
44869,LowIncome
19893,HighIncome
44292,LowIncome
44690,LowIncome
19173,LowIncome
5999,LowIncome
1345,HighIncome
21258,LowIncome
6229,HighIncome
25177,LowIncome
14286,LowIncome
27425,LowIncome
37220,LowIncome
30515,HighIncome
44750,HighIncome
37225,LowIncome
22245,LowIncome
37665,LowIncome
22390,LowIncome
18524,HighIncome
18181,LowIncome
35201,LowIncome
6587,HighIncome
13379,LowIncome
31015,LowIncome
24378,HighIncome
46594,LowIncome
32402,LowIncome
2966,HighIncome
16641,LowIncome
38367,LowIncome
23267,HighIncome
22391,LowIncome
1272,LowIncome
28140,LowIncome
6085,LowIncome
15292,LowIncome
8816,LowIncome
1690,LowIncome
43673,LowIncome
30450,LowIncome
17850,LowIncome
20083,LowIncome
31971,LowIncome
25504,LowIncome
169,LowIncome
3562,HighIncome
40160,HighIncome
47174,LowIncome
42181,LowIncome
38793,LowIncome
12471,LowIncome
17367,LowIncome
9257,LowIncome
1137,LowIncome
19548,HighIncome
44226,LowIncome
15610,HighIncome
108,LowIncome
27503,LowIncome
18203,HighIncome
20201,LowIncome
40649,LowIncome
38438,LowIncome
34921,LowIncome
44289,LowIncome
18066,HighIncome
47880,LowIncome
43953,LowIncome
43992,LowIncome
47696,LowIncome
3571,LowIncome
32617,LowIncome
3702,LowIncome
15263,LowIncome
16416,HighIncome
16463,LowIncome
24602,LowIncome
17134,LowIncome
17068,LowIncome
1484,LowIncome
38944,LowIncome
31635,LowIncome
25646,LowIncome
24748,HighIncome
29959,LowIncome
19361,HighIncome
28749,HighIncome
27555,LowIncome
39613,LowIncome
21496,LowIncome
5506,HighIncome
31945,HighIncome
31572,LowIncome
12959,HighIncome
10509,LowIncome
48685,LowIncome
48606,LowIncome
34094,HighIncome
38873,HighIncome
40523,LowIncome
29573,HighIncome
2845,LowIncome
31377,LowIncome
4126,LowIncome
34248,LowIncome
39166,LowIncome
22721,LowIncome
39774,LowIncome
126,HighIncome
39741,HighIncome
43536,LowIncome
47637,LowIncome
5230,LowIncome
46140,LowIncome
35652,LowIncome
46923,LowIncome
10287,LowIncome
24256,HighIncome
27612,LowIncome
9187,HighIncome
35224,HighIncome
48067,HighIncome
36520,LowIncome
30596,LowIncome
19088,LowIncome
12508,HighIncome
8518,LowIncome
428,LowIncome
20241,LowIncome
6275,LowIncome
32277,LowIncome
39940,LowIncome
45757,LowIncome
27848,LowIncome
33144,LowIncome
22147,LowIncome
36012,LowIncome
41414,LowIncome
27526,HighIncome
47287,HighIncome
34247,LowIncome
25477,LowIncome
48075,HighIncome
30003,HighIncome
25106,HighIncome
35757,HighIncome
22295,LowIncome
25596,LowIncome
28678,LowIncome
40130,HighIncome
46916,LowIncome
2040,LowIncome
35651,HighIncome
1588,LowIncome
17256,LowIncome
33399,LowIncome
20139,LowIncome
27279,LowIncome
19697,LowIncome
39954,LowIncome
20166,LowIncome
10127,HighIncome
43860,LowIncome
45944,HighIncome
21802,HighIncome
22152,HighIncome
9520,HighIncome
24306,HighIncome
34889,LowIncome
26627,LowIncome
35749,LowIncome
540,LowIncome
37350,LowIncome
20555,LowIncome
10888,LowIncome
19184,LowIncome
32379,LowIncome
19694,HighIncome
40364,LowIncome
9322,LowIncome
24817,LowIncome
22330,LowIncome
44456,LowIncome
10963,LowIncome
48304,LowIncome
21132,LowIncome
41032,LowIncome
29481,HighIncome
9576,HighIncome
33631,LowIncome
33448,LowIncome
22077,HighIncome
9130,LowIncome
3740,LowIncome
3166,LowIncome
4031,LowIncome
40177,HighIncome
31986,LowIncome
10915,LowIncome
29330,LowIncome
19379,LowIncome
19826,LowIncome
22255,LowIncome
29904,LowIncome
15626,LowIncome
36190,LowIncome
17263,LowIncome
31511,HighIncome
42727,LowIncome
12156,LowIncome
21504,LowIncome
5539,HighIncome
12561,LowIncome
42153,LowIncome
21525,LowIncome
6136,LowIncome
36114,LowIncome
1803,LowIncome
8153,LowIncome
13442,HighIncome
44461,LowIncome
7206,LowIncome
11502,LowIncome
28033,HighIncome
41231,LowIncome
41263,LowIncome
19621,LowIncome
47737,HighIncome
3776,LowIncome
18300,LowIncome
7885,LowIncome
9161,LowIncome
11283,LowIncome
26995,LowIncome
39491,LowIncome
25313,LowIncome
32441,LowIncome
16845,HighIncome
46654,HighIncome
12398,LowIncome
35650,HighIncome
23696,LowIncome
11954,LowIncome
40961,LowIncome
29158,LowIncome
19194,LowIncome
11615,LowIncome
9110,LowIncome
48639,HighIncome
19172,LowIncome
47620,LowIncome
14869,HighIncome
19537,HighIncome
9512,LowIncome
27499,LowIncome
21995,LowIncome
4942,HighIncome
8055,LowIncome
23235,HighIncome
47806,LowIncome
41966,LowIncome
39729,LowIncome
43937,LowIncome
11460,LowIncome
26413,LowIncome
8075,HighIncome
15296,LowIncome
14113,LowIncome
19876,HighIncome
11720,LowIncome
39870,HighIncome
7059,LowIncome
35271,HighIncome
4420,LowIncome
12152,HighIncome
13264,LowIncome
22819,LowIncome
15379,HighIncome
43454,LowIncome
24450,LowIncome
40808,LowIncome
39113,LowIncome
25769,LowIncome
20488,LowIncome
40036,LowIncome
10469,LowIncome
47858,LowIncome
9042,LowIncome
33793,LowIncome
2133,LowIncome
5308,LowIncome
47672,HighIncome
25617,LowIncome
4654,LowIncome
19576,LowIncome
6840,HighIncome
644,LowIncome
23720,LowIncome
39013,HighIncome
45486,LowIncome
21030,LowIncome
23220,LowIncome
17585,LowIncome
46700,LowIncome
27256,LowIncome
23010,LowIncome
45234,LowIncome
42491,LowIncome
3670,LowIncome
24517,LowIncome
13312,LowIncome
4737,LowIncome
14514,LowIncome
28276,LowIncome
10692,LowIncome
19404,LowIncome
1112,HighIncome
27321,HighIncome
17989,LowIncome
23739,LowIncome
47869,HighIncome
21366,HighIncome
38463,LowIncome
7911,LowIncome
39821,LowIncome
25550,HighIncome
41323,LowIncome
44856,LowIncome
28024,LowIncome
10542,HighIncome
1747,LowIncome
28042,HighIncome
21592,HighIncome
43872,LowIncome
23462,LowIncome
1331,HighIncome
20207,HighIncome
1427,LowIncome
42382,HighIncome
15788,LowIncome
36843,LowIncome
9277,LowIncome
31883,LowIncome
42130,LowIncome
10954,LowIncome
48503,HighIncome
30173,HighIncome
17375,LowIncome
14243,LowIncome
574,HighIncome
40830,HighIncome
37059,LowIncome
24101,LowIncome
38273,HighIncome
16322,LowIncome
32845,LowIncome
45711,HighIncome
45022,LowIncome
10802,HighIncome
39669,LowIncome
26199,LowIncome
14904,LowIncome
19387,HighIncome
34664,LowIncome
34576,LowIncome
16450,LowIncome
46488,LowIncome
16224,HighIncome
23085,HighIncome
24091,LowIncome
18140,HighIncome
5926,LowIncome
27803,LowIncome
6370,LowIncome
47823,HighIncome
32898,LowIncome
14005,LowIncome
31438,LowIncome
18448,HighIncome
20887,LowIncome
33459,LowIncome
1947,LowIncome
7333,LowIncome
36091,HighIncome
48026,HighIncome
13045,LowIncome
29346,HighIncome
20661,HighIncome
40900,LowIncome
27161,LowIncome
13127,LowIncome
29164,LowIncome
45824,LowIncome
6376,LowIncome
22738,HighIncome
13772,HighIncome
5560,HighIncome
19598,HighIncome
37917,LowIncome
36252,LowIncome
21467,LowIncome
21743,HighIncome
10854,LowIncome
4300,HighIncome
45012,LowIncome
42723,HighIncome
3164,LowIncome
37607,LowIncome
13983,LowIncome
38891,LowIncome
16017,LowIncome
12239,LowIncome
34896,HighIncome
24205,LowIncome
24769,LowIncome
24977,HighIncome
11474,LowIncome
29868,LowIncome
22409,LowIncome
13026,LowIncome
45233,HighIncome
7592,LowIncome
25388,LowIncome
46588,LowIncome
16621,LowIncome
37999,LowIncome
41204,LowIncome
31993,HighIncome
15069,LowIncome
44666,LowIncome
7338,LowIncome
6835,LowIncome
31837,HighIncome
1625,LowIncome
35350,HighIncome
3337,LowIncome
1165,LowIncome
42955,LowIncome
10519,HighIncome
9818,HighIncome
2175,LowIncome
44565,LowIncome
25324,LowIncome
48740,LowIncome
23149,LowIncome
42627,HighIncome
38350,LowIncome
26916,LowIncome
22202,LowIncome
14083,LowIncome
47211,LowIncome
1834,LowIncome
23383,LowIncome
1488,HighIncome
31441,HighIncome
30605,LowIncome
41353,HighIncome
16573,LowIncome
39637,LowIncome
14400,LowIncome
45990,LowIncome
33876,LowIncome
42914,LowIncome
19239,LowIncome
33243,LowIncome
42105,LowIncome
3724,LowIncome
25719,LowIncome
19571,HighIncome
36919,HighIncome
36952,LowIncome
19497,HighIncome
1769,HighIncome
6814,HighIncome
31530,LowIncome
45262,LowIncome
4027,LowIncome
9569,LowIncome
32615,LowIncome
21078,HighIncome
30630,LowIncome
17740,HighIncome
8955,LowIncome
42786,HighIncome
6994,LowIncome
1271,LowIncome
20042,LowIncome
30839,HighIncome
44139,LowIncome
10131,LowIncome
46720,LowIncome
12149,LowIncome
15949,LowIncome
275,LowIncome
14882,LowIncome
33532,LowIncome
34494,LowIncome
30744,LowIncome
29128,HighIncome
28013,LowIncome
36924,LowIncome
29571,LowIncome
30252,LowIncome
29052,LowIncome
21372,LowIncome
44346,LowIncome
16535,LowIncome
26485,LowIncome
4898,LowIncome
2477,LowIncome
10930,HighIncome
37040,LowIncome
23774,LowIncome
24714,LowIncome
14970,LowIncome
23469,LowIncome
42845,LowIncome
10090,HighIncome
37771,LowIncome
29501,HighIncome
16043,LowIncome
26904,LowIncome
30287,LowIncome
33432,LowIncome
31387,LowIncome
14388,HighIncome
9195,LowIncome
48638,LowIncome
33355,LowIncome
19659,LowIncome
529,HighIncome
29311,LowIncome
1425,HighIncome
10110,LowIncome
44428,LowIncome
46339,HighIncome
38626,LowIncome
47331,HighIncome
48106,HighIncome
30222,HighIncome
44700,HighIncome
3606,LowIncome
39442,LowIncome
22431,LowIncome
4595,LowIncome
6967,HighIncome
46259,LowIncome
45340,LowIncome
17593,LowIncome
3401,HighIncome
41329,LowIncome
12226,LowIncome
5278,LowIncome
29265,LowIncome
25246,LowIncome
31647,LowIncome
31092,LowIncome
26165,HighIncome
2109,HighIncome
22950,HighIncome
33711,LowIncome
21831,LowIncome
29383,LowIncome
33450,LowIncome
43782,LowIncome
40232,LowIncome
34957,LowIncome
37718,LowIncome
38481,LowIncome
1350,LowIncome
29977,LowIncome
4102,LowIncome
6341,LowIncome
15718,LowIncome
42307,LowIncome
19840,HighIncome
19578,HighIncome
43971,LowIncome
11343,LowIncome
29126,LowIncome
1798,HighIncome
37506,LowIncome
5096,LowIncome
37640,LowIncome
4980,HighIncome
5748,LowIncome
27450,LowIncome
30200,LowIncome
8065,HighIncome
30490,LowIncome
24592,LowIncome
16168,LowIncome
46619,LowIncome
36258,LowIncome
614,LowIncome
21840,LowIncome
19714,LowIncome
37589,LowIncome
34710,LowIncome
34953,LowIncome
902,LowIncome
18102,LowIncome
35106,HighIncome
5361,LowIncome
23031,LowIncome
20045,LowIncome
10479,LowIncome
43608,LowIncome
32628,LowIncome
5636,HighIncome
7460,HighIncome
6788,HighIncome
4603,LowIncome
15219,HighIncome
18709,LowIncome
34901,LowIncome
8195,HighIncome
40089,LowIncome
8943,HighIncome
1490,LowIncome
46917,LowIncome
7542,LowIncome
13763,LowIncome
28010,LowIncome
39289,HighIncome
7065,LowIncome
46165,LowIncome
28716,HighIncome
37766,LowIncome
19269,LowIncome
25423,HighIncome
13660,LowIncome
2962,LowIncome
47850,LowIncome
29082,LowIncome
47427,LowIncome
5980,HighIncome
3464,LowIncome
33953,HighIncome
21135,LowIncome
38013,HighIncome
30467,LowIncome
41903,HighIncome
5617,HighIncome
43020,LowIncome
46718,LowIncome
38322,HighIncome
41395,LowIncome
969,LowIncome
19150,LowIncome
43403,HighIncome
4773,HighIncome
2556,LowIncome
6428,LowIncome
654,HighIncome
20152,LowIncome
10062,LowIncome
43314,LowIncome
5957,LowIncome
42753,LowIncome
539,LowIncome
42503,HighIncome
14561,LowIncome
22350,LowIncome
45024,LowIncome
9201,LowIncome
9843,LowIncome
34563,LowIncome
198,LowIncome
27355,HighIncome
33245,HighIncome
42280,LowIncome
44459,LowIncome
27591,LowIncome
24093,LowIncome
24814,LowIncome
11989,LowIncome
25903,LowIncome
41078,LowIncome
23299,HighIncome
28617,LowIncome
8876,LowIncome
16578,LowIncome
468,LowIncome
9595,LowIncome
9377,LowIncome
32462,LowIncome
39038,LowIncome
48343,LowIncome
30758,LowIncome
21015,LowIncome
10335,LowIncome
44104,LowIncome
19085,LowIncome
39025,LowIncome
19430,LowIncome
3090,LowIncome
35842,LowIncome
34819,HighIncome
31675,HighIncome
42531,LowIncome
37650,LowIncome
11224,HighIncome
17498,LowIncome
1821,HighIncome
4961,LowIncome
39226,LowIncome
4548,LowIncome
46290,LowIncome
